G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,CUM_HP,CUM_R,CUM_H1,CUM_H2,CUM_H3,cFIP,ERA,K/9,BB/9,K/BB,WHIP,BABIP,DICE,FIP,kFIP,RA9,HR/9,H/9,OAVG,OOBP,OSLG,OOPS
20180324HHWO0,20180324,WO,HH,0,B,63342,0,1,0,1,S,0,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,2,0,3,2,0,2,0,5,0,0,0,2,0,0,3.833,0.0,18.0,0.0,0.0,2.0,0.6666666666666666,-1.0,-0.16699999999999982,1.8330000000000002,0.0,0.0,18.0,0.4,0.4,0.4,0.8
20180324HHWO0,20180324,HH,WO,0,T,64759,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3.833,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.833,3.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180324HHWO0,20180324,WO,HH,0,B,65742,1,0,0,0,W,0,20,106,27,26,9,0,1,0,1,0,0,0,1,0,0,6,0,0,0,1,3,2,1.5,1.6,2.5,8,2,20,6,1,9,0,26,0,0,3,8,0,1,3.833,2.6999999999999997,8.1,1.3499999999999999,6.0,1.5,0.45,1.6500000000000001,2.4830000000000005,3.383,4.05,0.0,12.149999999999999,0.34615384615384615,0.37037037037037035,0.4230769230769231,0.7934472934472934
20180324HHWO0,20180324,HH,WO,0,T,65769,0,1,0,0, ,0,2,13,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1,0,2,1,0,1,0,3,0,0,0,1,0,0,3.833,0.0,13.5,0.0,0.0,1.5,0.5,0.0,0.8330000000000002,2.333,0.0,0.0,13.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
20180324HHWO0,20180324,HH,WO,0,T,67703,0,1,0,1, ,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.833,0.0,27.0,0.0,0.0,0.0,0.0,-3.0,-2.167,0.8330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180324HHWO0,20180324,HH,WO,0,T,68703,0,1,0,0, ,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3.833,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.833,3.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180324HHWO0,20180324,HH,WO,0,T,68748,1,0,0,0,L,0,12,110,25,21,8,2,0,1,2,0,0,0,4,0,0,8,0,2,0,0,6,5,3.6,3.0,3.0,5,5,12,8,4,8,1,21,0,0,6,5,2,0,3.833,11.25,18.0,9.0,2.0,3.0,0.5833333333333334,5.25,6.083,8.333,13.5,2.25,18.0,0.38095238095238093,0.48,0.6190476190476191,1.099047619047619
20180324HHWO0,20180324,HH,WO,0,T,73801,0,1,0,0, ,0,2,14,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,3.833,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,3.0,3.833,3.833,0.0,0.0,13.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
20180324HHWO0,20180324,HH,WO,0,T,74167,0,1,0,0, ,0,2,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,2,0,2,0,0,2,0,4,0,0,0,2,0,0,3.833,0.0,0.0,0.0,0.0,3.0,0.5,3.0,3.833,3.833,0.0,0.0,27.0,0.5,0.5,0.5,1.0
20180324HHWO0,20180324,WO,HH,0,B,75342,0,1,0,0, ,1,1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,3.833,0.0,0.0,0.0,0.0,3.0,0.5,3.0,3.833,3.833,0.0,0.0,27.0,0.5,0.5,0.5,1.0
20180324HHWO0,20180324,WO,HH,0,B,76430,0,1,0,0, ,1,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,1,0,3,1,0,1,0,4,0,0,0,1,0,0,3.833,0.0,9.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.8330000000000002,2.833,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20180324KTHT0,20180324,HT,KT,0,B,60634,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.833,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.833,3.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180324KTHT0,20180324,HT,KT,0,B,62648,0,1,0,0,L,0,5,21,6,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.6,1.5,0,1,5,1,0,1,1,6,0,0,1,0,0,0,3.833,5.3999999999999995,5.3999999999999995,0.0,0.0,0.6,0.0,9.6,10.433,11.633,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333
20180324KTHT0,20180324,KT,HT,0,T,64017,0,1,0,0,W,0,3,23,6,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,2,1.5,2.0,3.0,1,2,3,1,1,1,0,2,1,1,2,1,0,0,3.833,18.0,9.0,9.0,1.0,2.0,0.5,7.0,7.833,8.833,18.0,0.0,9.0,0.5,0.6,0.5,1.1
20180324KTHT0,20180324,KT,HT,0,T,65056,0,1,0,1,S,0,3,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1,0,3,0,0,1,0,4,0,0,0,1,0,0,3.833,0.0,0.0,0.0,0.0,1.0,0.25,3.0,3.833,3.833,0.0,0.0,9.0,0.25,0.25,0.25,0.5
20180324KTHT0,20180324,KT,HT,0,T,65331,1,0,0,0, ,0,15,100,25,22,8,1,0,0,0,0,1,0,1,0,1,5,0,0,0,0,2,2,1.285714286,1.8,3.75,7,2,15,5,1,8,0,22,0,1,2,7,1,0,3.833,3.6,9.0,1.8,5.0,1.8,0.47058823529411764,2.2,3.0330000000000004,4.033,3.6,0.0,14.4,0.36363636363636365,0.4166666666666667,0.4090909090909091,0.8257575757575758
20180324KTHT0,20180324,HT,KT,0,B,66643,1,0,0,0, ,0,16,110,25,24,9,1,0,2,0,0,0,0,1,0,0,6,0,0,0,0,4,4,6.0,1.875,1.5,6,4,16,6,1,9,2,24,0,0,4,6,1,0,3.833,6.75,10.125,1.6875,6.0,1.875,0.4375,6.1875,7.0205,8.5205,6.75,3.375,15.1875,0.375,0.4,0.6666666666666666,1.0666666666666667
20180324KTHT0,20180324,HT,KT,0,B,76350,0,1,0,1, ,0,3,11,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1,0,3,1,0,1,0,4,0,0,0,1,0,0,3.833,0.0,9.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.8330000000000002,2.833,0.0,0.0,9.0,0.25,0.25,0.25,0.5
